"Site","Plot","TIMESTAMP","Instrument","Instrument_ID","Sensor_ID","Location","Value","research_name","Source_file","F_OOB","F_OOS","F_MAD"
"GCW","W","2024-01-01 21:30:00","LI-200R",,,,0.099,"wx-slr-fd15","23839d1e",,0,
"GCW","W","2024-01-01 21:45:00","LI-200R",,,,0.102,"wx-slr-fd15","67ab29eb",,0,
"GCW","W","2024-01-01 21:45:00","LI-200R",,,,0.102,"wx-slr-fd15","23839d1e",,0,
"GCW","W","2024-01-01 22:00:00","LI-200R",,,,0.106,"wx-slr-fd15","67ab29eb",,0,
"GCW","W","2024-01-01 22:00:00","LI-200R",,,,0.106,"wx-slr-fd15","23839d1e",,0,
"GCW","W","2024-01-01 22:15:00","LI-200R",,,,0.105,"wx-slr-fd15","67ab29eb",,0,
"GCW","W","2024-01-01 22:15:00","LI-200R",,,,0.105,"wx-slr-fd15","23839d1e",,0,
"GCW","W","2024-01-01 22:30:00","LI-200R",,,,0.129,"wx-slr-fd15","67ab29eb",,0,
"GCW","W","2024-01-01 22:30:00","LI-200R",,,,0.129,"wx-slr-fd15","23839d1e",,0,
"GCW","W","2024-01-01 22:45:00","LI-200R",,,,0.121,"wx-slr-fd15","67ab29eb",,0,
"GCW","W","2024-01-01 22:45:00","LI-200R",,,,0.121,"wx-slr-fd15","23839d1e",,0,
"GCW","W","2024-01-01 23:00:00","LI-200R",,,,0.103,"wx-slr-fd15","67ab29eb",,0,
"GCW","W","2024-01-01 23:00:00","LI-200R",,,,0.103,"wx-slr-fd15","23839d1e",,0,
"GCW","W","2024-01-01 23:15:00","LI-200R",,,,0.122,"wx-slr-fd15","67ab29eb",,0,
"GCW","W","2024-01-01 23:15:00","LI-200R",,,,0.122,"wx-slr-fd15","23839d1e",,0,
"GCW","W","2024-01-01 23:30:00","LI-200R",,,,0.105,"wx-slr-fd15","67ab29eb",,0,
"GCW","W","2024-01-01 23:30:00","LI-200R",,,,0.105,"wx-slr-fd15","23839d1e",,0,
"GCW","W","2024-01-01 23:45:00","LI-200R",,,,0.129,"wx-slr-fd15","67ab29eb",,0,
"GCW","W","2024-01-01 23:45:00","LI-200R",,,,0.129,"wx-slr-fd15","23839d1e",,0,
"GCW","W","2024-01-02 00:00:00","LI-200R",,,,0.129,"wx-slr-fd15","67ab29eb",,0,
"GCW","W","2024-01-02 00:00:00","LI-200R",,,,0.129,"wx-slr-fd15","23839d1e",,0,
"GCW","W","2024-01-02 00:15:00","LI-200R",,,,0.09,"wx-slr-fd15","67ab29eb",,0,
"GCW","W","2024-01-02 00:15:00","LI-200R",,,,0.09,"wx-slr-fd15","23839d1e",,0,
"GCW","W","2024-01-02 00:30:00","LI-200R",,,,0.119,"wx-slr-fd15","67ab29eb",,0,
"GCW","W","2024-01-02 00:30:00","LI-200R",,,,0.119,"wx-slr-fd15","23839d1e",,0,
"GCW","W","2024-01-02 00:45:00","LI-200R",,,,0.105,"wx-slr-fd15","67ab29eb",,0,
"GCW","W","2024-01-02 00:45:00","LI-200R",,,,0.105,"wx-slr-fd15","23839d1e",,0,
"GCW","W","2024-01-02 01:00:00","LI-200R",,,,0.119,"wx-slr-fd15","67ab29eb",,0,
"GCW","W","2024-01-02 01:00:00","LI-200R",,,,0.119,"wx-slr-fd15","23839d1e",,0,
"GCW","W","2024-01-02 01:15:00","LI-200R",,,,0.15,"wx-slr-fd15","67ab29eb",,0,
"GCW","W","2024-01-02 01:15:00","LI-200R",,,,0.15,"wx-slr-fd15","23839d1e",,0,
"GCW","W","2024-01-02 01:30:00","LI-200R",,,,0.148,"wx-slr-fd15","67ab29eb",,0,
"GCW","W","2024-01-02 01:30:00","LI-200R",,,,0.148,"wx-slr-fd15","23839d1e",,0,
"GCW","W","2024-01-02 01:45:00","LI-200R",,,,0.13,"wx-slr-fd15","67ab29eb",,0,
"GCW","W","2024-01-02 01:45:00","LI-200R",,,,0.13,"wx-slr-fd15","23839d1e",,0,
"GCW","W","2024-01-02 02:00:00","LI-200R",,,,0.127,"wx-slr-fd15","67ab29eb",,0,
"GCW","W","2024-01-02 02:00:00","LI-200R",,,,0.127,"wx-slr-fd15","23839d1e",,0,
