[Header]	
System	TOCL TNML ASIL 24ML	
S/W Version	1.00	
User	sjw	
Date/Time	5/29/2025 8:21:20 AM	

[System]	
Instrument Options	TOC/ASI/IC Unit/TN/	

[Data]	
Type	Anal.	Sample Name	Sample ID	Origin	Cal. Curve	Manual Dilution	Notes	Date / Time	Spl. No.	Inj. No.	Analysis(Inj.)	Area	Conc.	Result	Excluded	Inj. Vol.	
Unknown	IC	FATE_Flume_20250327_B	Untitled	C:\TOC-L\Methods\BGC_DIC_200mgL_2024_24ml.met	C:\TOC-L\CalCurves\BGC_DIC200_20250526a.2025_05_26_13_50_32.cal	1.00		5/26/2025 4:51:48 PM	1	2	IC	217.5	14.15	IC:14.16mg/L	0	150	
Unknown	IC	FATE_Flume_20250327_B	Untitled	C:\TOC-L\Methods\BGC_DIC_200mgL_2024_24ml.met	C:\TOC-L\CalCurves\BGC_DIC200_20250526a.2025_05_26_13_50_32.cal	1.00		5/26/2025 4:54:57 PM	1	3	IC	217.8	14.16	IC:14.16mg/L	0	150	
Unknown	IC	FATE_Dock_20250327_A	Untitled	C:\TOC-L\Methods\BGC_DIC_200mgL_2024_24ml.met	C:\TOC-L\CalCurves\BGC_DIC200_20250526a.2025_05_26_13_50_32.cal	1.00		5/26/2025 5:01:46 PM	1	1	IC	224.3	14.55	IC:14.58mg/L	0	150	
Unknown	IC	FATE_Dock_20250327_A	Untitled	C:\TOC-L\Methods\BGC_DIC_200mgL_2024_24ml.met	C:\TOC-L\CalCurves\BGC_DIC200_20250526a.2025_05_26_13_50_32.cal	1.00		5/26/2025 5:04:57 PM	1	2	IC	223.8	14.52	IC:14.58mg/L	0	150	
Unknown	IC	FATE_Dock_20250327_A	Untitled	C:\TOC-L\Methods\BGC_DIC_200mgL_2024_24ml.met	C:\TOC-L\CalCurves\BGC_DIC200_20250526a.2025_05_26_13_50_32.cal	1.00		5/26/2025 5:08:12 PM	1	3	IC	226.2	14.66	IC:14.58mg/L	0	150	
Unknown	IC	FATE_Dock_20250327_B	Untitled	C:\TOC-L\Methods\BGC_DIC_200mgL_2024_24ml.met	C:\TOC-L\CalCurves\BGC_DIC200_20250526a.2025_05_26_13_50_32.cal	1.00		5/26/2025 5:15:00 PM	1	1	IC	223.0	14.47	IC:14.48mg/L	0	150	
Unknown	IC	FATE_Dock_20250327_B	Untitled	C:\TOC-L\Methods\BGC_DIC_200mgL_2024_24ml.met	C:\TOC-L\CalCurves\BGC_DIC200_20250526a.2025_05_26_13_50_32.cal	1.00		5/26/2025 5:18:10 PM	1	2	IC	222.3	14.43	IC:14.48mg/L	0	150	
Unknown	IC	FATE_Dock_20250327_B	Untitled	C:\TOC-L\Methods\BGC_DIC_200mgL_2024_24ml.met	C:\TOC-L\CalCurves\BGC_DIC200_20250526a.2025_05_26_13_50_32.cal	1.00		5/26/2025 5:21:21 PM	1	3	IC	224.1	14.54	IC:14.48mg/L	0	150	
Unknown	IC	FATE_Flume_20250403_A	Untitled	C:\TOC-L\Methods\BGC_DIC_200mgL_2024_24ml.met	C:\TOC-L\CalCurves\BGC_DIC200_20250526a.2025_05_26_13_50_32.cal	1.00		5/26/2025 5:28:13 PM	1	1	IC	227.2	14.72	IC:14.65mg/L	0	150	
Unknown	IC	FATE_Flume_20250403_A	Untitled	C:\TOC-L\Methods\BGC_DIC_200mgL_2024_24ml.met	C:\TOC-L\CalCurves\BGC_DIC200_20250526a.2025_05_26_13_50_32.cal	1.00		5/26/2025 5:31:29 PM	1	2	IC	226.7	14.69	IC:14.65mg/L	0	150	
Unknown	IC	FATE_Flume_20250403_A	Untitled	C:\TOC-L\Methods\BGC_DIC_200mgL_2024_24ml.met	C:\TOC-L\CalCurves\BGC_DIC200_20250526a.2025_05_26_13_50_32.cal	1.00		5/26/2025 5:34:42 PM	1	3	IC	224.1	14.54	IC:14.65mg/L	0	150	
Unknown	IC	FATE_Flume_20250403_B	Untitled	C:\TOC-L\Methods\BGC_DIC_200mgL_2024_24ml.met	C:\TOC-L\CalCurves\BGC_DIC200_20250526a.2025_05_26_13_50_32.cal	1.00		5/26/2025 5:41:30 PM	1	1	IC	223.7	14.51	IC:14.46mg/L	0	150	
Unknown	IC	FATE_Flume_20250403_B	Untitled	C:\TOC-L\Methods\BGC_DIC_200mgL_2024_24ml.met	C:\TOC-L\CalCurves\BGC_DIC200_20250526a.2025_05_26_13_50_32.cal	1.00		5/26/2025 5:44:42 PM	1	2	IC	222.1	14.42	IC:14.46mg/L	0	150	
Unknown	IC	FATE_Flume_20250403_B	Untitled	C:\TOC-L\Methods\BGC_DIC_200mgL_2024_24ml.met	C:\TOC-L\CalCurves\BGC_DIC200_20250526a.2025_05_26_13_50_32.cal	1.00		5/26/2025 5:47:52 PM	1	3	IC	222.3	14.43	IC:14.46mg/L	0	150	
